image_name,true_label,true_class,predicted_label,predicted_class,confidence,correct,probability_class_0,probability_class_1,probability_class_2,probability_class_3,probability_class_4,probability_class_5,probability_class_6,probability_class_7
271.JPG,5,Class 5,0,Class 0,0.2477254569530487,0,0.2477254569530487,0.010136646218597889,0.10491932183504105,0.0807793065905571,0.16017255187034607,0.11630772054195404,0.08591293543577194,0.19404612481594086
448.JPG,0,Class 0,3,Class 3,0.5138642191886902,0,0.014151263050734997,0.28395262360572815,0.013954206369817257,0.5138642191886902,0.022516625002026558,0.004840810317546129,0.011657584458589554,0.13506270945072174
1270.JPG,1,Class 1,1,Class 1,0.8377783894538879,1,0.03569677844643593,0.8377783894538879,0.007954454980790615,0.019569674506783485,0.03534966707229614,0.005651143845170736,0.019761823117733,0.038238100707530975
747.JPG,2,Class 2,2,Class 2,0.8265613317489624,1,0.00925122294574976,0.009078462608158588,0.8265613317489624,0.03300730511546135,0.02917175367474556,0.009131469763815403,0.028253646567463875,0.05554482713341713
1229.JPG,1,Class 1,1,Class 1,0.8644546270370483,1,0.004771443549543619,0.8644546270370483,0.001967970747500658,0.07542546838521957,0.011061547324061394,0.00279161031357944,0.015094655565917492,0.024432631209492683
553.JPG,2,Class 2,5,Class 5,0.8259633779525757,0,0.007986614480614662,0.009579898789525032,0.011642707511782646,0.027427755296230316,0.030925914645195007,0.8259633779525757,0.0385570153594017,0.0479167215526104
580.JPG,0,Class 0,0,Class 0,0.7659063935279846,1,0.7659063935279846,0.018512265756726265,0.006251276470720768,0.04674018919467926,0.04828045889735222,0.012379192747175694,0.028485214337706566,0.07344505190849304
1218.JPG,4,Class 4,1,Class 1,0.7851489782333374,0,0.0016258963150903583,0.7851489782333374,0.005896557588130236,0.010747394524514675,0.1349366456270218,0.008252114057540894,0.017732761800289154,0.035659678280353546
391.JPG,0,Class 0,5,Class 5,0.7934032082557678,0,0.046634163707494736,0.01459886971861124,0.0029629110358655453,0.05232318863272667,0.03971313312649727,0.7934032082557678,0.010675668716430664,0.039688799530267715
582.JPG,0,Class 0,0,Class 0,0.7456390857696533,1,0.7456390857696533,0.021068723872303963,0.006248612888157368,0.05140577256679535,0.05872547626495361,0.014128885231912136,0.026082320138812065,0.0767010897397995
84.JPG,0,Class 0,0,Class 0,0.7375500798225403,1,0.7375500798225403,0.01774827390909195,0.012687189504504204,0.04804527387022972,0.06375216692686081,0.022190669551491737,0.031221512705087662,0.06680482625961304
1440.JPG,7,Class 7,7,Class 7,0.9644508957862854,1,0.00033593722037039697,0.0015559467719867826,0.007480220403522253,0.007707649376243353,0.006866490934044123,0.007734179031103849,0.0038685929030179977,0.9644508957862854
89.JPG,1,Class 1,6,Class 6,0.4618911147117615,0,0.045558951795101166,0.2779327929019928,0.02497665211558342,0.051059260964393616,0.02599080465734005,0.017667176201939583,0.4618911147117615,0.09492325782775879
1454.JPG,7,Class 7,7,Class 7,0.5287197828292847,1,0.003998885862529278,0.009516851976513863,0.2947252094745636,0.01939113810658455,0.024661628529429436,0.006231246516108513,0.1127551794052124,0.5287197828292847
494.JPG,6,Class 6,1,Class 1,0.42102059721946716,0,0.15803709626197815,0.42102059721946716,0.021710790693759918,0.20366373658180237,0.03155016154050827,0.036914728581905365,0.024260777980089188,0.10284209996461868
847.JPG,2,Class 2,2,Class 2,0.7930315732955933,1,0.008830456994473934,0.013099242933094501,0.7930315732955933,0.04068966582417488,0.03582499176263809,0.01025918498635292,0.032096706330776215,0.06616809219121933
1277.JPG,5,Class 5,5,Class 5,0.7657708525657654,1,0.01024763472378254,0.008582633920013905,0.015482031740248203,0.03602532669901848,0.03125838562846184,0.7657708525657654,0.07009412348270416,0.06253894418478012
267.JPG,2,Class 2,2,Class 2,0.770948052406311,1,0.009278794750571251,0.016241202130913734,0.770948052406311,0.053058065474033356,0.03644275292754173,0.014011510647833347,0.028839189559221268,0.07118038833141327
1411.JPG,0,Class 0,0,Class 0,0.7213001251220703,1,0.7213001251220703,0.01715421862900257,0.03312171995639801,0.04949190467596054,0.05730033293366432,0.014057975262403488,0.03473726660013199,0.07283647358417511
693.JPG,6,Class 6,6,Class 6,0.8623135089874268,1,0.005771520547568798,0.0073417979292571545,0.00503145856782794,0.048475734889507294,0.04719255864620209,0.004308285191655159,0.8623135089874268,0.019565220922231674
1329.JPG,0,Class 0,0,Class 0,0.6965994238853455,1,0.6965994238853455,0.12277811020612717,0.006103169173002243,0.02747066132724285,0.061862144619226456,0.006616785190999508,0.017711730673909187,0.060857925564050674
258.JPG,5,Class 5,5,Class 5,0.8254511952400208,1,0.0075558559037745,0.00841852929443121,0.012853335589170456,0.03971400856971741,0.038567353039979935,0.8254511952400208,0.024615878239274025,0.04282383248209953
1323.JPG,5,Class 5,5,Class 5,0.8574601411819458,1,0.006244214251637459,0.00701418099924922,0.0065987370908260345,0.02830662950873375,0.02822953648865223,0.8574601411819458,0.025046225637197495,0.04110041260719299
1188.JPG,0,Class 0,0,Class 0,0.7614395022392273,1,0.7614395022392273,0.018508750945329666,0.013055529445409775,0.04048895835876465,0.05890274792909622,0.015908949077129364,0.031377632170915604,0.060317911207675934
1013.JPG,4,Class 4,1,Class 1,0.9181480407714844,0,0.01100293267518282,0.9181480407714844,0.003243419574573636,0.02215007320046425,0.009938056580722332,0.0038758793380111456,0.00883281696587801,0.02280876412987709
862.JPG,0,Class 0,7,Class 7,0.27956661581993103,0,0.007147669326514006,0.013463232666254044,0.08525942265987396,0.2529113292694092,0.263477623462677,0.040672700852155685,0.05750131607055664,0.27956661581993103
1079.JPG,5,Class 5,5,Class 5,0.8451734781265259,1,0.005302525591105223,0.013027752749621868,0.003734126454219222,0.025347527116537094,0.03489629179239273,0.8451734781265259,0.02430262416601181,0.04821569845080376
1352.JPG,1,Class 1,1,Class 1,0.9388079047203064,1,0.0034416127018630505,0.9388079047203064,0.0016170167364180088,0.01207561045885086,0.010506922379136086,0.002738186391070485,0.010450161062180996,0.02036256715655327
778.JPG,0,Class 0,0,Class 0,0.6273725628852844,1,0.6273725628852844,0.028182659298181534,0.03789880499243736,0.045812543481588364,0.0631846934556961,0.02348203770816326,0.05667005106806755,0.11739670485258102
948.JPG,2,Class 2,2,Class 2,0.7428346872329712,1,0.00753392931073904,0.012590622529387474,0.7428346872329712,0.03592466935515404,0.041918233036994934,0.014944271184504032,0.03519395738840103,0.10905957967042923
245.JPG,5,Class 5,5,Class 5,0.6966092586517334,1,0.0008825736003927886,0.005051515065133572,0.006679029203951359,0.015531717799603939,0.03484248369932175,0.6966092586517334,0.023044487461447716,0.21735891699790955
536.JPG,2,Class 2,2,Class 2,0.7928640842437744,1,0.011708459816873074,0.013577894307672977,0.7928640842437744,0.03533598780632019,0.036355167627334595,0.01326737366616726,0.03986162692308426,0.057029373943805695
1208.JPG,0,Class 0,0,Class 0,0.6814630627632141,1,0.6814630627632141,0.01749318465590477,0.02695842832326889,0.04793626070022583,0.044156432151794434,0.03453285992145538,0.07518742978572845,0.07227230072021484
535.JPG,2,Class 2,2,Class 2,0.8024384379386902,1,0.013979227282106876,0.01303786039352417,0.8024384379386902,0.032912179827690125,0.0311741940677166,0.010924465022981167,0.03417232632637024,0.061361268162727356
331.JPG,0,Class 0,0,Class 0,0.7663675546646118,1,0.7663675546646118,0.017048170790076256,0.014171267859637737,0.0444347970187664,0.04124367609620094,0.011867248453199863,0.030785731971263885,0.07408159226179123
48.JPG,2,Class 2,3,Class 3,0.4042110741138458,0,0.02868502028286457,0.3177773058414459,0.015114140696823597,0.4042110741138458,0.04402145370841026,0.018157105892896652,0.015567786991596222,0.15646608173847198
784.JPG,4,Class 4,4,Class 4,0.9513406753540039,1,0.001064520562067628,0.018260719254612923,0.008405369706451893,0.005095334257930517,0.9513406753540039,0.001861355034634471,0.007298409007489681,0.0066735828295350075
1032.JPG,0,Class 0,0,Class 0,0.7466351985931396,1,0.7466351985931396,0.018166732043027878,0.009908345527946949,0.041329141706228256,0.06900793313980103,0.017875583842396736,0.033171337097883224,0.06390580534934998
592.JPG,5,Class 5,5,Class 5,0.8391960859298706,1,0.004782465752214193,0.007128341589123011,0.005357333924621344,0.036131661385297775,0.0397498719394207,0.8391960859298706,0.007745323237031698,0.05990888178348541
361.JPG,3,Class 3,3,Class 3,0.7862836122512817,1,0.1264599710702896,0.014483804814517498,0.0012181780766695738,0.7862836122512817,0.022641096264123917,0.0027063190937042236,0.009510688483715057,0.036696311086416245
388.JPG,0,Class 0,0,Class 0,0.7747935652732849,1,0.7747935652732849,0.023927941918373108,0.003513496136292815,0.04041137173771858,0.0450315997004509,0.01606772467494011,0.01928955316543579,0.07696480304002762
27.JPG,0,Class 0,0,Class 0,0.7716719508171082,1,0.7716719508171082,0.012762006372213364,0.008054993115365505,0.045238908380270004,0.04401625320315361,0.01661188155412674,0.03542999178171158,0.06621402502059937
1130.JPG,4,Class 4,1,Class 1,0.5229769349098206,0,0.029737066477537155,0.5229769349098206,0.007750526070594788,0.034615326672792435,0.12067962437868118,0.21425588428974152,0.025641921907663345,0.04434266686439514
430.JPG,3,Class 3,3,Class 3,0.536625862121582,1,0.024746377021074295,0.00594426691532135,0.012896005064249039,0.536625862121582,0.023769836872816086,0.004380781669169664,0.04819744825363159,0.3434394299983978
16.JPG,0,Class 0,0,Class 0,0.7432180047035217,1,0.7432180047035217,0.017799418419599533,0.00994578655809164,0.05860644951462746,0.060595232993364334,0.01689092256128788,0.02754869870841503,0.06539538502693176
70.JPG,2,Class 2,2,Class 2,0.7787957787513733,1,0.0073771048337221146,0.007276884745806456,0.7787957787513733,0.03213000297546387,0.03813870996236801,0.011634179390966892,0.03481157869100571,0.08983580768108368
741.JPG,2,Class 2,2,Class 2,0.7766663432121277,1,0.007076511159539223,0.012867200188338757,0.7766663432121277,0.03580296039581299,0.02748355083167553,0.02695598639547825,0.057356808334589005,0.05579059198498726
690.JPG,5,Class 5,5,Class 5,0.8593035340309143,1,0.007739217486232519,0.008380567654967308,0.0059607080183923244,0.02644241787493229,0.027845053002238274,0.8593035340309143,0.02215111069381237,0.04217732697725296
1466.JPG,7,Class 7,7,Class 7,0.9803086519241333,1,0.0008520424016751349,0.0012392676435410976,0.001754080061800778,0.006714329589158297,0.004230176098644733,0.0010832560947164893,0.003818263066932559,0.9803086519241333
442.JPG,5,Class 5,5,Class 5,0.29602330923080444,1,0.02436261810362339,0.03478405252099037,0.09122081100940704,0.22358402609825134,0.2021230012178421,0.29602330923080444,0.03449263051152229,0.09340955317020416
1384.JPG,5,Class 5,5,Class 5,0.8522881865501404,1,0.004106105770915747,0.006927831098437309,0.00989880133420229,0.05020155757665634,0.027264971286058426,0.8522881865501404,0.014198132790625095,0.03511441498994827
548.JPG,1,Class 1,1,Class 1,0.7949433326721191,1,0.03911221772432327,0.7949433326721191,0.0034441554453223944,0.025054385885596275,0.030119583010673523,0.01271256897598505,0.0259699784219265,0.0686437338590622
1162.JPG,0,Class 0,0,Class 0,0.6609128713607788,1,0.6609128713607788,0.01564728282392025,0.039463602006435394,0.04905431345105171,0.06589147448539734,0.03614883869886398,0.05267368629574776,0.08020788431167603
1023.JPG,0,Class 0,0,Class 0,0.8030411005020142,1,0.8030411005020142,0.014309871010482311,0.008098775520920753,0.03752640262246132,0.03719254583120346,0.012319456785917282,0.03125409781932831,0.05625779181718826
1111.JPG,5,Class 5,5,Class 5,0.5855688452720642,1,0.023492898792028427,0.08818095177412033,0.0019970170687884092,0.035200923681259155,0.16854119300842285,0.5855688452720642,0.025591908022761345,0.07142630219459534
191.JPG,0,Class 0,0,Class 0,0.7818436622619629,1,0.7818436622619629,0.01808173954486847,0.011928697116672993,0.04690506309270859,0.04347044229507446,0.011907932348549366,0.021555252373218536,0.06430721282958984
1055.JPG,3,Class 3,3,Class 3,0.9214497804641724,1,0.008377538993954659,0.004957720171660185,0.0022893580608069897,0.9214497804641724,0.01122742984443903,0.0011854033218696713,0.011575063690543175,0.03893779590725899
88.JPG,5,Class 5,5,Class 5,0.5866732001304626,1,0.045838501304388046,0.04785051569342613,0.019571656361222267,0.051156699657440186,0.058807846158742905,0.5866732001304626,0.06510984152555466,0.12499173730611801
296.JPG,1,Class 1,1,Class 1,0.8426640033721924,1,0.008503574877977371,0.8426640033721924,0.001593989902175963,0.07423395663499832,0.025815775617957115,0.0017327673267573118,0.02537871152162552,0.02007732354104519
842.JPG,0,Class 0,0,Class 0,0.7740762829780579,1,0.7740762829780579,0.019698480144143105,0.009383819997310638,0.04934350401163101,0.037913620471954346,0.010969588533043861,0.02594410814344883,0.07267066091299057
253.JPG,1,Class 1,1,Class 1,0.9120203256607056,1,0.004062513820827007,0.9120203256607056,0.0019133820896968246,0.038930125534534454,0.012693285942077637,0.0026334153953939676,0.004082745406776667,0.023664243519306183
385.JPG,1,Class 1,6,Class 6,0.6689851880073547,0,0.043747976422309875,0.09844466298818588,0.004052580334246159,0.032988108694553375,0.07303563505411148,0.0064176409505307674,0.6689851880073547,0.07232816517353058
973.JPG,0,Class 0,0,Class 0,0.8153408169746399,1,0.8153408169746399,0.01255533006042242,0.002925894921645522,0.041800081729888916,0.031298525631427765,0.01124004926532507,0.01820448786020279,0.06663479655981064
452.JPG,6,Class 6,6,Class 6,0.4917762875556946,1,0.013719097711145878,0.16320228576660156,0.10908392071723938,0.07738196104764938,0.032054297626018524,0.019280491396784782,0.4917762875556946,0.09350160509347916
1366.JPG,0,Class 0,0,Class 0,0.7745026350021362,1,0.7745026350021362,0.011841789819300175,0.006638819817453623,0.04339201748371124,0.04784431308507919,0.018498439341783524,0.03254953399300575,0.0647323951125145
1085.JPG,5,Class 5,5,Class 5,0.8713456988334656,1,0.007043664809316397,0.006980072241276503,0.007602396886795759,0.031893860548734665,0.026534775272011757,0.8713456988334656,0.0162054356187582,0.032394129782915115
896.JPG,6,Class 6,6,Class 6,0.8956040143966675,1,0.006535599939525127,0.005611799191683531,0.002564050257205963,0.03559911996126175,0.027339261025190353,0.0054903035052120686,0.8956040143966675,0.021255841478705406
472.JPG,1,Class 1,0,Class 0,0.5351431369781494,0,0.5351431369781494,0.13164222240447998,0.014329669065773487,0.06354839354753494,0.07084400951862335,0.00891435332596302,0.07576197385787964,0.09981624782085419
493.JPG,6,Class 6,6,Class 6,0.48915138840675354,1,0.007227606605738401,0.3376143276691437,0.015466795302927494,0.029678307473659515,0.02777511067688465,0.010672948323190212,0.48915138840675354,0.08241355419158936
234.JPG,2,Class 2,2,Class 2,0.7913385629653931,1,0.005400668364018202,0.012958243489265442,0.7913385629653931,0.046686992049217224,0.04473016411066055,0.013122336007654667,0.02975560910999775,0.0560075119137764
679.JPG,0,Class 0,0,Class 0,0.6513692140579224,1,0.6513692140579224,0.03336051106452942,0.010857867076992989,0.0785471722483635,0.0384332574903965,0.07477839291095734,0.02623610757291317,0.08641748875379562
699.JPG,6,Class 6,1,Class 1,0.8903915882110596,0,0.014001080766320229,0.8903915882110596,0.009619439020752907,0.028798317536711693,0.016001766547560692,0.007532429415732622,0.007000236306339502,0.026655089110136032
501.JPG,4,Class 4,4,Class 4,0.9103492498397827,1,0.003057445865124464,0.006084340624511242,0.0029074372723698616,0.00944606028497219,0.9103492498397827,0.0459991917014122,0.009443748742341995,0.012712511233985424
436.JPG,2,Class 2,2,Class 2,0.8311536908149719,1,0.0053651463240385056,0.00605847779661417,0.8311536908149719,0.03931776061654091,0.03452396020293236,0.010539019480347633,0.01285388134419918,0.06018807366490364
249.JPG,1,Class 1,1,Class 1,0.9454167485237122,1,0.004421698860824108,0.9454167485237122,0.0006497366703115404,0.012919511646032333,0.011291656643152237,0.0019481979543343186,0.0037681828252971172,0.019584324210882187
621.JPG,5,Class 5,2,Class 2,0.7941437363624573,0,0.005498905666172504,0.007479692343622446,0.7941437363624573,0.061900701373815536,0.0330965518951416,0.006862579844892025,0.018093442544341087,0.07292430102825165
322.JPG,1,Class 1,1,Class 1,0.894712507724762,1,0.0036951496731489897,0.894712507724762,0.004563651513308287,0.029334140941500664,0.01550966128706932,0.004792724270373583,0.02225133776664734,0.025140848010778427
186.JPG,5,Class 5,5,Class 5,0.8597924709320068,1,0.004345012363046408,0.007565072271972895,0.004688689950853586,0.035441283136606216,0.031009238213300705,0.8597924709320068,0.02168593741953373,0.03547230735421181
653.JPG,2,Class 2,2,Class 2,0.7457871437072754,1,0.012859982438385487,0.021423622965812683,0.7457871437072754,0.05209747701883316,0.04014834761619568,0.01896441914141178,0.04257754608988762,0.06614144146442413
129.JPG,5,Class 5,5,Class 5,0.8015457391738892,1,0.007059965282678604,0.01167569775134325,0.014730585739016533,0.04272343963384628,0.045201029628515244,0.8015457391738892,0.026252903044223785,0.05081070214509964
912.JPG,0,Class 0,0,Class 0,0.7840571403503418,1,0.7840571403503418,0.01791195385158062,0.007789622526615858,0.04312111809849739,0.04788718372583389,0.010610862635076046,0.017121201381087303,0.07150092720985413
1257.JPG,2,Class 2,6,Class 6,0.5825868844985962,0,0.04046463966369629,0.030639860779047012,0.05630965903401375,0.11462803184986115,0.11337284743785858,0.008974150754511356,0.5825868844985962,0.053023871034383774
39.JPG,0,Class 0,0,Class 0,0.6768874526023865,1,0.6768874526023865,0.016762707382440567,0.01640361361205578,0.04414477199316025,0.11133214831352234,0.04444258287549019,0.03243110328912735,0.05759565532207489
506.JPG,2,Class 2,2,Class 2,0.6654661297798157,1,0.008269654586911201,0.012490788474678993,0.6654661297798157,0.08744148910045624,0.10188695788383484,0.01919061318039894,0.01903902366757393,0.08621533960103989
1464.JPG,7,Class 7,7,Class 7,0.9675227403640747,1,0.006699367426335812,0.0031563439406454563,0.0010292863007634878,0.013147501274943352,0.003694217186421156,0.0011241305619478226,0.0036264441441744566,0.9675227403640747
1038.JPG,0,Class 0,0,Class 0,0.7390975952148438,1,0.7390975952148438,0.019589843228459358,0.009194990620017052,0.04914030060172081,0.0538007952272892,0.0239375289529562,0.03022870421409607,0.07501021027565002
512.JPG,2,Class 2,2,Class 2,0.7912759780883789,1,0.006989128887653351,0.013354673981666565,0.7912759780883789,0.036077313125133514,0.048094961792230606,0.0156599972397089,0.023379547521471977,0.06516843289136887
1181.JPG,3,Class 3,3,Class 3,0.7749298810958862,1,0.005452681332826614,0.005506369285285473,0.09279752522706985,0.7749298810958862,0.03353060036897659,0.008735250681638718,0.025596031919121742,0.053451716899871826
228.JPG,6,Class 6,6,Class 6,0.7568707466125488,1,0.005883167497813702,0.08621379733085632,0.01281793974339962,0.04597321152687073,0.026675662025809288,0.016293514519929886,0.7568707466125488,0.049271974712610245
170.JPG,2,Class 2,2,Class 2,0.7768505811691284,1,0.011344674974679947,0.008439519442617893,0.7768505811691284,0.05017653480172157,0.03829757496714592,0.009591104462742805,0.0397968590259552,0.06550326198339462
1033.JPG,5,Class 5,5,Class 5,0.8679696321487427,1,0.006208481732755899,0.00800316035747528,0.0017750055994838476,0.02630062960088253,0.027434740215539932,0.8679696321487427,0.02125523053109646,0.04105308651924133
883.JPG,0,Class 0,0,Class 0,0.7988608479499817,1,0.7988608479499817,0.009104793891310692,0.012572593986988068,0.04355025663971901,0.041525647044181824,0.011634180322289467,0.027824679389595985,0.054927002638578415
1065.JPG,2,Class 2,2,Class 2,0.7980683445930481,1,0.011359871365129948,0.012547590769827366,0.7980683445930481,0.03661240637302399,0.0394345223903656,0.011621746234595776,0.03287612274289131,0.05747941508889198
639.JPG,0,Class 0,0,Class 0,0.8090354800224304,1,0.8090354800224304,0.012201271951198578,0.01479480043053627,0.02423052117228508,0.03880658000707626,0.010917646810412407,0.018376069143414497,0.07163765281438828
981.JPG,5,Class 5,5,Class 5,0.8593007326126099,1,0.005705287214368582,0.00855814665555954,0.0055389003828167915,0.033917609602212906,0.02894786186516285,0.8593007326126099,0.021106181666254997,0.03692528232932091
144.JPG,5,Class 5,5,Class 5,0.8575940132141113,1,0.0038809485267847776,0.007493454962968826,0.017677072435617447,0.02717074379324913,0.02753959782421589,0.8575940132141113,0.01959274522960186,0.03905145823955536
98.JPG,1,Class 1,1,Class 1,0.6664565205574036,1,0.009555232711136341,0.6664565205574036,0.009479467757046223,0.06544851511716843,0.025550739839673042,0.011823603883385658,0.12857834994792938,0.08310763537883759
63.JPG,1,Class 1,0,Class 0,0.6840020418167114,0,0.6840020418167114,0.043341636657714844,0.0497736930847168,0.0484221987426281,0.04458802193403244,0.02916487492620945,0.03155023232102394,0.06915729492902756
382.JPG,2,Class 2,2,Class 2,0.7760717868804932,1,0.011041133664548397,0.016212765127420425,0.7760717868804932,0.04680474475026131,0.03644530102610588,0.01576860621571541,0.030600568279623985,0.06705515831708908
1092.JPG,0,Class 0,0,Class 0,0.7731552124023438,1,0.7731552124023438,0.01905149780213833,0.007254636846482754,0.05492556467652321,0.04591028019785881,0.01565375179052353,0.023285526782274246,0.060763537883758545
652.JPG,5,Class 5,5,Class 5,0.8742637634277344,1,0.006037377752363682,0.006394365336745977,0.004707056563347578,0.023850424215197563,0.024379676207900047,0.8742637634277344,0.01612226292490959,0.044245097786188126
1285.JPG,0,Class 0,0,Class 0,0.6180029511451721,1,0.6180029511451721,0.024340158328413963,0.08959246426820755,0.07306819409132004,0.05898521468043327,0.020336082205176353,0.04830072447657585,0.06737422198057175
689.JPG,5,Class 5,5,Class 5,0.8143463134765625,1,0.006639952305704355,0.010892019607126713,0.013808594085276127,0.03975019231438637,0.034596242010593414,0.8143463134765625,0.029059825465083122,0.05090693384408951
998.JPG,2,Class 2,2,Class 2,0.7747664451599121,1,0.010679761879146099,0.013323024846613407,0.7747664451599121,0.04315454512834549,0.03984352573752403,0.01533059123903513,0.032108645886182785,0.0707935243844986
487.JPG,2,Class 2,2,Class 2,0.8021249771118164,1,0.007996548898518085,0.011203764006495476,0.8021249771118164,0.03617748245596886,0.03469207137823105,0.012321666814386845,0.029293052852153778,0.0661904439330101
515.JPG,5,Class 5,5,Class 5,0.8494467735290527,1,0.007460510358214378,0.007592623122036457,0.00849008560180664,0.027183393016457558,0.025742927566170692,0.8494467735290527,0.016775941476225853,0.057307712733745575
1095.JPG,2,Class 2,2,Class 2,0.7950987219810486,1,0.012216035276651382,0.009215169586241245,0.7950987219810486,0.05679594352841377,0.0319972038269043,0.011148776859045029,0.019324470311403275,0.0642036646604538
1200.JPG,0,Class 0,0,Class 0,0.7576897144317627,1,0.7576897144317627,0.011385642923414707,0.007187138311564922,0.049308892339468,0.046390168368816376,0.01690617762506008,0.051830071955919266,0.05930223688483238
1444.JPG,7,Class 7,2,Class 2,0.5065687894821167,0,0.005141818895936012,0.01013687439262867,0.5065687894821167,0.021989235654473305,0.1846787929534912,0.025445571169257164,0.06044899672269821,0.18558990955352783
524.JPG,2,Class 2,2,Class 2,0.8590600490570068,1,0.00590703496709466,0.005949133075773716,0.8590600490570068,0.024854298681020737,0.02537539228796959,0.0047158789820969105,0.025768255814909935,0.0483698695898056
1341.JPG,5,Class 5,5,Class 5,0.8621824979782104,1,0.004664889536798,0.006047856528311968,0.010435632430016994,0.029281483963131905,0.02862468920648098,0.8621824979782104,0.018690310418605804,0.040072616189718246
904.JPG,2,Class 2,2,Class 2,0.7599261999130249,1,0.02387997880578041,0.01448949333280325,0.7599261999130249,0.03409919515252113,0.06274192780256271,0.012258096598088741,0.03614254668354988,0.056462593376636505
90.JPG,1,Class 1,1,Class 1,0.6573054790496826,1,0.008646558970212936,0.6573054790496826,0.014770189300179482,0.1666261851787567,0.017605284228920937,0.008330423384904861,0.06658525764942169,0.06013055890798569
762.JPG,1,Class 1,0,Class 0,0.4725882112979889,0,0.4725882112979889,0.017114738002419472,0.02488202229142189,0.07468633353710175,0.08841700106859207,0.022067103534936905,0.13224658370018005,0.16799794137477875
158.JPG,5,Class 5,5,Class 5,0.8119688034057617,1,0.0033906889148056507,0.010915766470134258,0.02008947543799877,0.03436528518795967,0.03910398110747337,0.8119688034057617,0.03408114239573479,0.04608481377363205
776.JPG,2,Class 2,2,Class 2,0.7819467186927795,1,0.006916672457009554,0.012767468579113483,0.7819467186927795,0.03978867828845978,0.05445115640759468,0.010207406245172024,0.024396996945142746,0.06952488422393799
1376.JPG,4,Class 4,1,Class 1,0.840340793132782,0,0.002597447717562318,0.840340793132782,0.002045337576419115,0.01358475536108017,0.04391280934214592,0.00631728395819664,0.05527465417981148,0.03592689707875252
145.JPG,5,Class 5,3,Class 3,0.39751070737838745,0,0.02724708989262581,0.022098122164607048,0.04342084378004074,0.39751070737838745,0.03518572077155113,0.1013762354850769,0.05652419105172157,0.3166371285915375
993.JPG,0,Class 0,0,Class 0,0.3473336696624756,1,0.3473336696624756,0.01551970187574625,0.33647504448890686,0.061455562710762024,0.05906049162149429,0.04415888711810112,0.0746980682015419,0.061298564076423645
802.JPG,0,Class 0,3,Class 3,0.46287214756011963,0,0.05635802447795868,0.21271131932735443,0.006807664409279823,0.46287214756011963,0.13165760040283203,0.06334009766578674,0.02072547748684883,0.045527637004852295
800.JPG,0,Class 0,3,Class 3,0.34650707244873047,0,0.011334116570651531,0.11822686344385147,0.061285968869924545,0.34650707244873047,0.308954656124115,0.011546120047569275,0.066791832447052,0.07535340636968613
520.JPG,5,Class 5,5,Class 5,0.6636096239089966,1,0.0033424028661102057,0.026168901473283768,0.006638900376856327,0.09933286905288696,0.04305502399802208,0.6636096239089966,0.03512570261955261,0.12272661924362183
971.JPG,2,Class 2,2,Class 2,0.8008156418800354,1,0.01006193645298481,0.010709752328693867,0.8008156418800354,0.026477808132767677,0.05510903149843216,0.010335293598473072,0.02788575366139412,0.05860472470521927
