image_name,true_label,predicted_label,confidence,correct,probability_class_0,probability_class_1,probability_class_2,probability_class_3,probability_class_4,probability_class_5,probability_class_6,probability_class_7
1323.JPG,5,5,0.8813014626502991,1,0.013808097690343857,0.017492756247520447,0.018278181552886963,0.012811833992600441,0.01637556590139866,0.8813014626502991,0.0205560103058815,0.019376061856746674
1188.JPG,0,0,0.8560732007026672,1,0.8560732007026672,0.014755374751985073,0.06215373054146767,0.007078925613313913,0.009974871762096882,0.011415146291255951,0.025711627677083015,0.012837179005146027
1013.JPG,4,1,0.821024477481842,0,0.019027231261134148,0.821024477481842,0.0038445903919637203,0.09039416164159775,0.0060362424701452255,0.0195993110537529,0.022393738850951195,0.017680270597338676
862.JPG,0,5,0.5315732359886169,0,0.05684921517968178,0.0470462441444397,0.018120726570487022,0.07123972475528717,0.020392214879393578,0.5315732359886169,0.19844254851341248,0.056335996836423874
1079.JPG,5,5,0.9237492680549622,1,0.006269653793424368,0.006946253124624491,0.015606052242219448,0.0054009174928069115,0.010047764517366886,0.9237492680549622,0.014432860538363457,0.017547184601426125
1352.JPG,1,1,0.9102231860160828,1,0.016413873061537743,0.9102231860160828,0.009067078121006489,0.007066098973155022,0.004145852290093899,0.010879181325435638,0.03183498978614807,0.01036983635276556
778.JPG,0,0,0.4146386682987213,1,0.4146386682987213,0.02280125580728054,0.10624545067548752,0.0542234405875206,0.017842385917901993,0.11633094400167465,0.04008278250694275,0.2278350293636322
948.JPG,2,2,0.941737949848175,1,0.0045970892533659935,0.006458704359829426,0.941737949848175,0.01476115733385086,0.006282750982791185,0.007899876683950424,0.00825582630932331,0.01000667642802
245.JPG,5,5,0.49525725841522217,1,0.026457516476511955,0.028720984235405922,0.020788593217730522,0.013084608130156994,0.025620000436902046,0.49525725841522217,0.04906425252556801,0.34100669622421265
536.JPG,2,2,0.955491304397583,1,0.006623259279876947,0.007249710150063038,0.955491304397583,0.004441635683178902,0.003775059012696147,0.005847965832799673,0.007536022458225489,0.009034977294504642
1208.JPG,0,0,0.6389426589012146,1,0.6389426589012146,0.02537916600704193,0.08196895569562912,0.015398524701595306,0.02721419185400009,0.05066268891096115,0.13168130815029144,0.028752516955137253
535.JPG,2,2,0.9509618878364563,1,0.008598294109106064,0.005630202125757933,0.9509618878364563,0.004787931218743324,0.003648014273494482,0.0071135167963802814,0.008305756375193596,0.010954292491078377
331.JPG,0,0,0.9066851139068604,1,0.9066851139068604,0.013844282366335392,0.015021370723843575,0.011911298148334026,0.007560934871435165,0.017881285399198532,0.01441244687885046,0.012683296576142311
48.JPG,2,3,0.29275786876678467,0,0.03205098956823349,0.1427949219942093,0.046204824000597,0.29275786876678467,0.04724549129605293,0.15506909787654877,0.07287836819887161,0.21099838614463806
784.JPG,4,4,0.8453233242034912,1,0.008618712425231934,0.011774088256061077,0.051046665757894516,0.03782442584633827,0.8453233242034912,0.016535531729459763,0.013922438956797123,0.014954933896660805
1032.JPG,0,0,0.8802651166915894,1,0.8802651166915894,0.010967625305056572,0.02842184342443943,0.007825342938303947,0.014767107553780079,0.017110390588641167,0.023924807086586952,0.016717690974473953
592.JPG,5,5,0.8379565477371216,1,0.012734806165099144,0.02009928971529007,0.013253132812678814,0.014366917312145233,0.011325717903673649,0.8379565477371216,0.004731712397187948,0.08553188294172287
361.JPG,3,3,0.9096622467041016,1,0.03387465700507164,0.009205026552081108,0.005395777989178896,0.9096622467041016,0.016709184274077415,0.01054876483976841,0.008538952097296715,0.0060653723776340485
388.JPG,0,0,0.8651294112205505,1,0.8651294112205505,0.0187163557857275,0.027368908748030663,0.008848121389746666,0.01904664747416973,0.02805689536035061,0.012582601979374886,0.020251156762242317
27.JPG,0,0,0.8808314204216003,1,0.8808314204216003,0.012861642055213451,0.013369637541472912,0.011122532188892365,0.012002629227936268,0.01441253162920475,0.03272685781121254,0.022672642022371292
1130.JPG,4,5,0.25076261162757874,0,0.18754735589027405,0.23579692840576172,0.027805102989077568,0.03296670317649841,0.1703684777021408,0.25076261162757874,0.06737282127141953,0.027379969134926796
430.JPG,3,3,0.5496851205825806,1,0.03918454051017761,0.031266871839761734,0.03698959946632385,0.5496851205825806,0.026234952732920647,0.019766829907894135,0.2569475769996643,0.039924487471580505
16.JPG,0,0,0.8037149310112,1,0.8037149310112,0.015840094536542892,0.0639835000038147,0.03780941665172577,0.020323531702160835,0.024979539215564728,0.018176598474383354,0.015172367915511131
70.JPG,2,2,0.6640594005584717,1,0.03579316288232803,0.03582834079861641,0.6640594005584717,0.054183781147003174,0.024327518418431282,0.05879944562911987,0.04099193587899208,0.08601651340723038
741.JPG,2,2,0.9384514093399048,1,0.0041285245679318905,0.009377705864608288,0.9384514093399048,0.009725063107907772,0.0055639357306063175,0.019247205927968025,0.007357753813266754,0.006148430984467268
690.JPG,5,5,0.9023922085762024,1,0.01599622145295143,0.013906634412705898,0.011662213131785393,0.010794860310852528,0.013065568171441555,0.9023922085762024,0.017646372318267822,0.01453589741140604
1466.JPG,7,7,0.9076744318008423,1,0.01139092817902565,0.015745820477604866,0.007039851043373346,0.019960328936576843,0.016465352848172188,0.012710892595350742,0.009012410417199135,0.9076744318008423
442.JPG,5,5,0.8148976564407349,1,0.017699599266052246,0.014892266131937504,0.046511176973581314,0.05062678083777428,0.020643938332796097,0.8148976564407349,0.01884651556611061,0.015882054343819618
1384.JPG,5,5,0.9297564625740051,1,0.010696952231228352,0.005945565644651651,0.01912500523030758,0.010914964601397514,0.008537976071238518,0.9297564625740051,0.008571450598537922,0.006451656576246023
548.JPG,1,1,0.892460286617279,1,0.04592320695519447,0.892460286617279,0.006495628971606493,0.012214194983243942,0.010929219424724579,0.0067517319694161415,0.01874571107327938,0.006480080075562
1162.JPG,0,2,0.6082689762115479,0,0.11153018474578857,0.019466429948806763,0.6082689762115479,0.01983628422021866,0.035046424716711044,0.09718490391969681,0.043336573988199234,0.06533017009496689
1023.JPG,0,0,0.9374906420707703,1,0.9374906420707703,0.014544952660799026,0.009025282226502895,0.005441999528557062,0.006689510773867369,0.008058113045990467,0.009416092187166214,0.009333530440926552
1111.JPG,5,5,0.8989203572273254,1,0.05668098106980324,0.013136529363691807,0.003650304628536105,0.005214333534240723,0.008308082818984985,0.8989203572273254,0.00420452281832695,0.009884937666356564
191.JPG,0,0,0.8525504469871521,1,0.8525504469871521,0.02223208174109459,0.07017495483160019,0.010174977593123913,0.01284126564860344,0.011306717060506344,0.009134144522249699,0.011585400439798832
1055.JPG,3,3,0.7896372079849243,1,0.06503411382436752,0.03175456449389458,0.013560077175498009,0.7896372079849243,0.01634933240711689,0.01321597769856453,0.031657055020332336,0.038791678845882416
88.JPG,5,5,0.7230356931686401,1,0.06587827205657959,0.028881562873721123,0.02866613306105137,0.014226307161152363,0.05487419292330742,0.7230356931686401,0.05076449364423752,0.03367329761385918
296.JPG,1,1,0.9818519353866577,1,0.0028879856690764427,0.9818519353866577,0.0005603465833701193,0.004733684007078409,0.004642595071345568,0.0014017104404047132,0.0024052117951214314,0.0015165869845077395
842.JPG,0,0,0.9088099002838135,1,0.9088099002838135,0.019507307559251785,0.012280317954719067,0.017006251960992813,0.011843482032418251,0.012068727053701878,0.00885017216205597,0.009633868932723999
253.JPG,1,1,0.4465908110141754,1,0.08101511001586914,0.4465908110141754,0.020456766709685326,0.11229000240564346,0.04627401381731033,0.11988455802202225,0.06293971091508865,0.11054898053407669
385.JPG,1,6,0.9172189235687256,0,0.021794091910123825,0.023358942940831184,0.004187923856079578,0.01330628152936697,0.005180107895284891,0.005776416976004839,0.9172189235687256,0.009177359752357006
973.JPG,0,0,0.8679817914962769,1,0.8679817914962769,0.0155417425557971,0.0103988042101264,0.01577681303024292,0.013932246714830399,0.03718506544828415,0.007188859395682812,0.031994741410017014
452.JPG,6,1,0.5182344913482666,0,0.014553330838680267,0.5182344913482666,0.08877737075090408,0.07292298972606659,0.010263322852551937,0.027481066063046455,0.2487853318452835,0.018982144072651863
1366.JPG,0,0,0.8791223168373108,1,0.8791223168373108,0.012280185706913471,0.009809843264520168,0.005858291871845722,0.03369540721178055,0.01464704517275095,0.02373412810266018,0.020852919667959213
1085.JPG,5,2,0.8159233927726746,0,0.00481583084911108,0.01096500363200903,0.8159233927726746,0.014070880599319935,0.004069111775606871,0.07854819297790527,0.005872234236449003,0.0657353326678276
896.JPG,6,6,0.9069576263427734,1,0.007294280454516411,0.023340366780757904,0.003995082341134548,0.020436305552721024,0.01569541171193123,0.012075873091816902,0.9069576263427734,0.010205009952187538
472.JPG,1,1,0.6941784620285034,1,0.04040293022990227,0.6941784620285034,0.03080444410443306,0.05950417369604111,0.08334048837423325,0.010684958659112453,0.056664787232875824,0.02441977523267269
493.JPG,6,1,0.741783082485199,0,0.0353098139166832,0.741783082485199,0.023107271641492844,0.012234244495630264,0.024849869310855865,0.012757278978824615,0.085232675075531,0.0647258535027504
234.JPG,2,2,0.961094081401825,1,0.001843065139837563,0.005911009386181831,0.961094081401825,0.007495609112083912,0.0030715467873960733,0.0048720743507146835,0.005663715302944183,0.010048864409327507
679.JPG,0,5,0.9077584743499756,0,0.014484692364931107,0.005193842109292746,0.019664190709590912,0.012763053178787231,0.0052979388274252415,0.9077584743499756,0.002511782804504037,0.03232605382800102
699.JPG,6,1,0.49267247319221497,0,0.3921942114830017,0.49267247319221497,0.030748922377824783,0.015083931386470795,0.009343598037958145,0.02638859860599041,0.026685113087296486,0.006883179768919945
501.JPG,4,4,0.898313045501709,1,0.015399903990328312,0.01026371493935585,0.014690402895212173,0.018290316686034203,0.898313045501709,0.017742067575454712,0.010550444014370441,0.014750207774341106
436.JPG,2,2,0.9439480900764465,1,0.004411238711327314,0.009721723385155201,0.9439480900764465,0.009544608183205128,0.005222734529525042,0.005513658747076988,0.009357897564768791,0.012280136346817017
249.JPG,1,1,0.9791502356529236,1,0.0029021319933235645,0.9791502356529236,0.0010642008855938911,0.004344132728874683,0.0025273864157497883,0.00482046278193593,0.0017152177169919014,0.0034762967843562365
621.JPG,5,2,0.7635930776596069,0,0.02937164157629013,0.02108251489698887,0.7635930776596069,0.03259510174393654,0.017185071483254433,0.02449517883360386,0.02410583198070526,0.0875716358423233
322.JPG,1,1,0.9573826789855957,1,0.012342644855380058,0.9573826789855957,0.002361500170081854,0.01145858783274889,0.0040817055851221085,0.0033841575495898724,0.004008426796644926,0.004980292171239853
186.JPG,5,5,0.9437066316604614,1,0.004090949892997742,0.00900389812886715,0.01653621718287468,0.00890819076448679,0.005392005667090416,0.9437066316604614,0.007886700332164764,0.0044754743576049805
653.JPG,2,2,0.9272282719612122,1,0.010106577537953854,0.011786608025431633,0.9272282719612122,0.0100133391097188,0.007636924274265766,0.01222511101514101,0.01057231705635786,0.01043090969324112
129.JPG,5,5,0.9187908172607422,1,0.009858817793428898,0.008749551139771938,0.02361294999718666,0.008781425654888153,0.009664802812039852,0.9187908172607422,0.009073256514966488,0.01146844495087862
912.JPG,0,0,0.9273025393486023,1,0.9273025393486023,0.009340841323137283,0.018999366089701653,0.0061510102823376656,0.010598289780318737,0.012197725474834442,0.006919959094375372,0.00849012192338705
1257.JPG,2,6,0.6984477639198303,0,0.04686615988612175,0.06291864067316055,0.05536815524101257,0.02528751641511917,0.07798410952091217,0.018241476267576218,0.6984477639198303,0.014886108227074146
39.JPG,0,0,0.8817419409751892,1,0.8817419409751892,0.008750779554247856,0.032535601407289505,0.0054399422369897366,0.021840140223503113,0.03357118368148804,0.007371220737695694,0.008749152533710003
506.JPG,2,2,0.8906643390655518,1,0.024832148104906082,0.007959706708788872,0.8906643390655518,0.006674674339592457,0.02146661840379238,0.01924644596874714,0.009769648313522339,0.019386503845453262
1464.JPG,7,7,0.8974106311798096,1,0.02121003344655037,0.028498806059360504,0.005903131328523159,0.023988129571080208,0.008718157187104225,0.006094804499298334,0.008176278322935104,0.8974106311798096
1038.JPG,0,0,0.8583162426948547,1,0.8583162426948547,0.018031956627964973,0.009465531446039677,0.013829969801008701,0.013942049816250801,0.046942420303821564,0.01986720785498619,0.01960458979010582
512.JPG,2,2,0.5900018811225891,1,0.02399025857448578,0.03409787639975548,0.5900018811225891,0.012539309449493885,0.024395858868956566,0.1426987200975418,0.019276419654488564,0.1529996395111084
1181.JPG,3,3,0.7857092022895813,1,0.0340576246380806,0.020778995007276535,0.0684681311249733,0.7857092022895813,0.018896671012043953,0.018415609374642372,0.028408223763108253,0.025265509262681007
228.JPG,6,6,0.8875256180763245,1,0.004589783493429422,0.026479335501790047,0.0050168875604867935,0.04087940603494644,0.006715059746056795,0.012993606738746166,0.8875256180763245,0.015800321474671364
170.JPG,2,2,0.8900503516197205,1,0.027708683162927628,0.018360774964094162,0.8900503516197205,0.012900886125862598,0.01079053059220314,0.012986063957214355,0.015831569209694862,0.011371188797056675
1033.JPG,5,5,0.9091588854789734,1,0.015390986576676369,0.02162040024995804,0.010336514562368393,0.007244635373353958,0.01467505469918251,0.9091588854789734,0.01113620400428772,0.01043726410716772
883.JPG,0,0,0.8642380237579346,1,0.8642380237579346,0.01259042788296938,0.028046345338225365,0.021506065502762794,0.03103259764611721,0.013185761868953705,0.018028777092695236,0.011371982283890247
1065.JPG,2,2,0.9112461805343628,1,0.012760339304804802,0.01581423543393612,0.9112461805343628,0.014162843115627766,0.013876305893063545,0.010004359297454357,0.01053443644195795,0.01160140335559845
639.JPG,0,0,0.8399280309677124,1,0.8399280309677124,0.015999512746930122,0.03068314492702484,0.004525062628090382,0.005754678510129452,0.04254024848341942,0.02052324451506138,0.040046099573373795
981.JPG,5,5,0.9469686150550842,1,0.006471920292824507,0.009774195961654186,0.008579103276133537,0.009798428043723106,0.008430605754256248,0.9469686150550842,0.003919003065675497,0.00605808524414897
144.JPG,5,5,0.9328683614730835,1,0.007796135265380144,0.006866840645670891,0.02547725848853588,0.007072807755321264,0.0040357173420488834,0.9328683614730835,0.006982903927564621,0.008899925276637077
98.JPG,1,1,0.3751346468925476,1,0.027388541027903557,0.3751346468925476,0.012921315617859364,0.2996201813220978,0.01030037272721529,0.04191863536834717,0.17407946288585663,0.05863691493868828
63.JPG,1,2,0.37695056200027466,0,0.20125234127044678,0.22487787902355194,0.37695056200027466,0.06707050651311874,0.017448801547288895,0.030833277851343155,0.062461528927087784,0.01910506561398506
382.JPG,2,2,0.922430694103241,1,0.009890079498291016,0.013393375091254711,0.922430694103241,0.009862102568149567,0.008168780244886875,0.01012122817337513,0.011045020073652267,0.015088619664311409
1092.JPG,0,0,0.9061403870582581,1,0.9061403870582581,0.022227201610803604,0.007790090050548315,0.012254255823791027,0.012389262206852436,0.011084647849202156,0.01260625571012497,0.015507794916629791
652.JPG,5,5,0.7121586203575134,1,0.009403183124959469,0.007946370169520378,0.05550090968608856,0.0195277351886034,0.013966104947030544,0.7121586203575134,0.008910726755857468,0.1725863516330719
1285.JPG,0,0,0.7998631000518799,1,0.7998631000518799,0.04683929681777954,0.05609903857111931,0.02583920955657959,0.012236107140779495,0.011705643497407436,0.01662721112370491,0.03079034760594368
689.JPG,5,5,0.8294219970703125,1,0.01589210145175457,0.015828195959329605,0.07074868679046631,0.015810908749699593,0.009518465958535671,0.8294219970703125,0.01746448129415512,0.025315169245004654
998.JPG,2,2,0.9375821948051453,1,0.008779766969382763,0.008730576373636723,0.9375821948051453,0.008074446581304073,0.005867463070899248,0.009921439923346043,0.008944876492023468,0.012099266052246094
487.JPG,2,2,0.9316967129707336,1,0.006851299665868282,0.012286855839192867,0.9316967129707336,0.014739030972123146,0.007675671484321356,0.00969728734344244,0.008020620793104172,0.009032471105456352
515.JPG,5,5,0.47431468963623047,1,0.02913167141377926,0.03158329799771309,0.013527981005609035,0.028427449986338615,0.012215551920235157,0.47431468963623047,0.0139017878100276,0.396897554397583
1095.JPG,2,2,0.8792959451675415,1,0.014375591650605202,0.014402322471141815,0.8792959451675415,0.022052720189094543,0.014823493547737598,0.016978461295366287,0.010400235652923584,0.027671214193105698
1200.JPG,0,0,0.8225101828575134,1,0.8225101828575134,0.026723144575953484,0.016126979142427444,0.014759747311472893,0.023753251880407333,0.030421540141105652,0.04427452012896538,0.021430647000670433
1444.JPG,7,7,0.7808950543403625,1,0.023532910272479057,0.06319630891084671,0.034694697707891464,0.0067216865718364716,0.021215543150901794,0.03981715813279152,0.029926659539341927,0.7808950543403625
524.JPG,2,2,0.7134585380554199,1,0.03120255470275879,0.04591810330748558,0.7134585380554199,0.08092544227838516,0.024892034009099007,0.021586496382951736,0.049401964992284775,0.032614815980196
1341.JPG,5,5,0.9391586184501648,1,0.01264436636120081,0.005548730026930571,0.017289401963353157,0.006417828146368265,0.00395967485383153,0.9391586184501648,0.004765661899000406,0.010215691290795803
904.JPG,2,2,0.8554527163505554,1,0.03017544560134411,0.02137516252696514,0.8554527163505554,0.009292230010032654,0.02805314213037491,0.01869775913655758,0.016587339341640472,0.020366206765174866
90.JPG,1,1,0.9377065300941467,1,0.010322644375264645,0.9377065300941467,0.009842146188020706,0.007368024904280901,0.003588249674066901,0.0060247983783483505,0.01957543008029461,0.005572234746068716
762.JPG,1,7,0.41867372393608093,0,0.1230306476354599,0.13574238121509552,0.033610545098781586,0.07653612643480301,0.022524546831846237,0.055289074778556824,0.1345929354429245,0.41867372393608093
158.JPG,5,5,0.7348527312278748,1,0.00994946714490652,0.015448948368430138,0.11295496672391891,0.03298026695847511,0.0163083728402853,0.7348527312278748,0.04103155434131622,0.03647369518876076
776.JPG,2,2,0.8986077904701233,1,0.018167417496442795,0.012444877065718174,0.8986077904701233,0.01587446592748165,0.016347821801900864,0.011982744559645653,0.01253072451800108,0.014044169336557388
1376.JPG,4,6,0.42075392603874207,0,0.07336726784706116,0.28323060274124146,0.0370415598154068,0.04594963416457176,0.05483119562268257,0.03329551964998245,0.42075392603874207,0.05153034254908562
145.JPG,5,3,0.5546680688858032,0,0.11351961642503738,0.018762513995170593,0.06945420801639557,0.5546680688858032,0.023879339918494225,0.07834995537996292,0.11154762655496597,0.029818663373589516
993.JPG,0,0,0.41399332880973816,1,0.41399332880973816,0.0318249873816967,0.3937058448791504,0.032170675694942474,0.029253965243697166,0.05270775407552719,0.027758967131376266,0.01858447678387165
802.JPG,0,3,0.9070721864700317,0,0.01591683365404606,0.023292263969779015,0.0036508918274194,0.9070721864700317,0.016216600313782692,0.024023493751883507,0.004660114645957947,0.005167754832655191
800.JPG,0,3,0.42335763573646545,0,0.03079318068921566,0.08657247573137283,0.028931476175785065,0.42335763573646545,0.19769048690795898,0.06231124326586723,0.14589731395244598,0.024446269497275352
520.JPG,5,5,0.652847409248352,1,0.03209507092833519,0.030418841168284416,0.060353588312864304,0.09869170933961868,0.02987518347799778,0.652847409248352,0.06472935527563095,0.030988868325948715
971.JPG,2,2,0.9047694802284241,1,0.013325516134500504,0.014028861187398434,0.9047694802284241,0.009762289002537727,0.022600295022130013,0.012580649927258492,0.011755768209695816,0.01117719616740942
953.JPG,4,4,0.9491233825683594,1,0.007316571660339832,0.004296418745070696,0.007186986040323973,0.01108714658766985,0.9491233825683594,0.007425198797136545,0.005483343731611967,0.008080915547907352
1039.JPG,5,0,0.8472660183906555,0,0.8472660183906555,0.01659206673502922,0.014084967784583569,0.012048298493027687,0.017119120806455612,0.054584864526987076,0.0196429081261158,0.018661746755242348
94.JPG,1,1,0.4481963515281677,1,0.02087121643126011,0.4481963515281677,0.010799825191497803,0.10084456950426102,0.0037357211112976074,0.02361278049647808,0.36558833718299866,0.026351120322942734
1123.JPG,1,6,0.48376718163490295,0,0.03640075773000717,0.15245822072029114,0.026263102889060974,0.1478307992219925,0.059796810150146484,0.039601780474185944,0.48376718163490295,0.05388132855296135
1235.JPG,0,6,0.623223066329956,0,0.15325337648391724,0.03074263036251068,0.052132196724414825,0.01758219115436077,0.025930574163794518,0.04981853812932968,0.623223066329956,0.04731740802526474
687.JPG,5,5,0.9060088992118835,1,0.011605575680732727,0.014032152481377125,0.01861436851322651,0.01277871709316969,0.011848440393805504,0.9060088992118835,0.012783202342689037,0.01232861913740635
148.JPG,1,3,0.8111984729766846,0,0.05376702547073364,0.03200452774763107,0.0171520933508873,0.8111984729766846,0.013273149728775024,0.017269687727093697,0.04314475506544113,0.012190311215817928
1042.JPG,2,2,0.881908118724823,1,0.036251671612262726,0.009382814168930054,0.881908118724823,0.03671271726489067,0.014209351502358913,0.004997824318706989,0.008444653823971748,0.008092858828604221
477.JPG,3,3,0.8813952803611755,1,0.020952124148607254,0.024281611666083336,0.0063605415634810925,0.8813952803611755,0.010283575393259525,0.010207324288785458,0.008443828672170639,0.038075704127550125
154.JPG,5,5,0.9229198694229126,1,0.009545713663101196,0.00684670265763998,0.01214701309800148,0.02428438887000084,0.009828516282141209,0.9229198694229126,0.004609525669366121,0.009818249382078648
539.JPG,0,0,0.8512033224105835,1,0.8512033224105835,0.021294409409165382,0.025680528953671455,0.021485773846507072,0.02146032452583313,0.03011668287217617,0.0162847600877285,0.012474223040044308
1089.JPG,6,6,0.7065829634666443,1,0.08262483775615692,0.030695607885718346,0.012247469276189804,0.06098487600684166,0.01249976921826601,0.04507654905319214,0.7065829634666443,0.04928791895508766
1413.JPG,1,1,0.891665518283844,1,0.01021080557256937,0.891665518283844,0.04900326579809189,0.014943728223443031,0.007269390858709812,0.01136526558548212,0.005699177738279104,0.009842831641435623
371.JPG,3,3,0.9080522060394287,1,0.03381775692105293,0.014094236306846142,0.004566299729049206,0.9080522060394287,0.006791779771447182,0.007822519168257713,0.011358737014234066,0.013496456667780876
387.JPG,0,0,0.8448980450630188,1,0.8448980450630188,0.017433227971196175,0.027847077697515488,0.027400679886341095,0.01981230452656746,0.02362542785704136,0.013966253958642483,0.025016985833644867
