image_name,true_label,true_class,predicted_label,predicted_class,confidence,correct,probability_class_0,probability_class_1,probability_class_2,probability_class_3,probability_class_4,probability_class_5,probability_class_6,probability_class_7
580.JPG,0,Class 0,0,Class 0,0.7633433938026428,1,0.7633433938026428,0.018959464505314827,0.007739502005279064,0.04342355951666832,0.048613570630550385,0.018453462049365044,0.033927228301763535,0.06553979218006134
1218.JPG,4,Class 4,4,Class 4,0.8177316784858704,1,0.002128898398950696,0.12056603282690048,0.0014871605671942234,0.011646482162177563,0.8177316784858704,0.0028115545865148306,0.010847419500350952,0.03278079256415367
391.JPG,0,Class 0,5,Class 5,0.5263969302177429,0,0.043246787041425705,0.028838273137807846,0.023186037316918373,0.09051407128572464,0.13311174511909485,0.5263969302177429,0.04400956258177757,0.11069655418395996
582.JPG,0,Class 0,0,Class 0,0.7590979933738708,1,0.7590979933738708,0.018103504553437233,0.007037058472633362,0.038866352289915085,0.05113447830080986,0.020426612347364426,0.033592745661735535,0.07174131274223328
84.JPG,0,Class 0,0,Class 0,0.7937391400337219,1,0.7937391400337219,0.013353433459997177,0.011817822232842445,0.03465941920876503,0.04232415184378624,0.011943455785512924,0.03041471168398857,0.061747822910547256
1440.JPG,7,Class 7,7,Class 7,0.956137478351593,1,0.0009697460336610675,0.0026786550879478455,0.0035526829306036234,0.006136457435786724,0.010968789458274841,0.012234409339725971,0.007321747951209545,0.956137478351593
89.JPG,1,Class 1,1,Class 1,0.7726903557777405,1,0.010977170430123806,0.7726903557777405,0.010553435422480106,0.04938019439578056,0.05133501812815666,0.012734608724713326,0.0310896597802639,0.0612395815551281
1454.JPG,7,Class 7,7,Class 7,0.8391835689544678,1,0.0230023805052042,0.011158083565533161,0.015822358429431915,0.01582065410912037,0.023313183337450027,0.00877376738935709,0.06292591989040375,0.8391835689544678
494.JPG,6,Class 6,5,Class 5,0.5759378671646118,0,0.006572372745722532,0.007416486274451017,0.016966868191957474,0.03239046037197113,0.031045852228999138,0.5759378671646118,0.021566815674304962,0.30810320377349854
847.JPG,2,Class 2,2,Class 2,0.7795774936676025,1,0.009069222956895828,0.013671928085386753,0.7795774936676025,0.041234780102968216,0.05181298404932022,0.013143626973032951,0.028844131156802177,0.06264586001634598
1277.JPG,5,Class 5,5,Class 5,0.8264424204826355,1,0.007219372782856226,0.013283511623740196,0.008539989590644836,0.030555661767721176,0.03705078363418579,0.8264424204826355,0.0239725299179554,0.05293581262230873
267.JPG,2,Class 2,2,Class 2,0.7814306020736694,1,0.010447993874549866,0.01285282801836729,0.7814306020736694,0.0419786274433136,0.044185999780893326,0.011623051017522812,0.03121972270309925,0.06626114994287491
1411.JPG,0,Class 0,0,Class 0,0.7758707404136658,1,0.7758707404136658,0.016407782211899757,0.012493159621953964,0.044589564204216,0.04882660508155823,0.012805359438061714,0.029948096722364426,0.05905870348215103
693.JPG,6,Class 6,6,Class 6,0.9496678709983826,1,0.0012531055836007,0.004117120057344437,0.0020460316445678473,0.00916183739900589,0.01593886688351631,0.0023852831218391657,0.9496678709983826,0.01542988233268261
1329.JPG,0,Class 0,0,Class 0,0.6600313782691956,1,0.6600313782691956,0.06904395669698715,0.003979000728577375,0.028344184160232544,0.07857415080070496,0.023415300995111465,0.0378199964761734,0.09879202395677567
258.JPG,5,Class 5,5,Class 5,0.7661390900611877,1,0.011814827099442482,0.014644437469542027,0.011744042858481407,0.03495684266090393,0.03667464107275009,0.7661390900611877,0.041321296244859695,0.08270476013422012
1323.JPG,5,Class 5,5,Class 5,0.8426153063774109,1,0.005494625307619572,0.011356554925441742,0.005299239419400692,0.029979489743709564,0.048709359019994736,0.8426153063774109,0.01998939923942089,0.03655600547790527
1188.JPG,0,Class 0,0,Class 0,0.806868314743042,1,0.806868314743042,0.012801775708794594,0.01097950991243124,0.03650996834039688,0.04218039661645889,0.00912765134125948,0.02714339643716812,0.05438898503780365
1013.JPG,4,Class 4,1,Class 1,0.4690636694431305,0,0.006641976535320282,0.4690636694431305,0.011479890905320644,0.05802303925156593,0.040548332035541534,0.017098935320973396,0.33024540543556213,0.06689877808094025
862.JPG,0,Class 0,2,Class 2,0.7472899556159973,0,0.005156008061021566,0.02771040052175522,0.7472899556159973,0.04563511162996292,0.05148341506719589,0.013017583638429642,0.026483960449695587,0.08322359621524811
1079.JPG,5,Class 5,5,Class 5,0.8190298080444336,1,0.004551999270915985,0.011837953701615334,0.008329512551426888,0.03251427412033081,0.046716269105672836,0.8190298080444336,0.02607852779328823,0.050941675901412964
1352.JPG,1,Class 1,1,Class 1,0.37374427914619446,1,0.004832921549677849,0.37374427914619446,0.005732418037950993,0.03477725386619568,0.12284595519304276,0.016399221494793892,0.3633040189743042,0.07836394011974335
778.JPG,0,Class 0,0,Class 0,0.8057311773300171,1,0.8057311773300171,0.016421375796198845,0.004582103807479143,0.03271959722042084,0.03873278573155403,0.006884813774377108,0.021000349894165993,0.07392781972885132
948.JPG,2,Class 2,2,Class 2,0.7875460386276245,1,0.010362398810684681,0.011490900069475174,0.7875460386276245,0.036873750388622284,0.04510500654578209,0.012789931148290634,0.02923269011080265,0.0665993019938469
245.JPG,5,Class 5,7,Class 7,0.7047918438911438,0,0.005713413469493389,0.007313328795135021,0.0025584115646779537,0.0319674089550972,0.05290152132511139,0.16406117379665375,0.030692895874381065,0.7047918438911438
536.JPG,2,Class 2,2,Class 2,0.7666131258010864,1,0.01054504793137312,0.015002759173512459,0.7666131258010864,0.037450216710567474,0.04961349070072174,0.013306964188814163,0.034920185804367065,0.07254823297262192
1208.JPG,0,Class 0,0,Class 0,0.770304262638092,1,0.770304262638092,0.01596696302294731,0.011643693782389164,0.04087717458605766,0.044698864221572876,0.015359198674559593,0.03486582636833191,0.06628409773111343
535.JPG,2,Class 2,2,Class 2,0.7827656269073486,1,0.01042271964251995,0.013239437714219093,0.7827656269073486,0.03959359973669052,0.04761643335223198,0.013185326009988785,0.030845846980810165,0.06233106926083565
331.JPG,0,Class 0,0,Class 0,0.8056977391242981,1,0.8056977391242981,0.011472325772047043,0.006935844663530588,0.03509856015443802,0.04113676771521568,0.012238687835633755,0.026879217475652695,0.060540907084941864
48.JPG,2,Class 2,6,Class 6,0.48290470242500305,0,0.012882199138402939,0.020660264417529106,0.07220178097486496,0.27217862010002136,0.03896040841937065,0.008155038580298424,0.48290470242500305,0.09205698221921921
784.JPG,4,Class 4,2,Class 2,0.6280394792556763,0,0.010011636652052402,0.02075790800154209,0.6280394792556763,0.10083834826946259,0.140351802110672,0.009457810781896114,0.027739841490983963,0.06280311197042465
1032.JPG,0,Class 0,0,Class 0,0.7850719094276428,1,0.7850719094276428,0.010919368825852871,0.010898937471210957,0.04095706343650818,0.05086540803313255,0.011171041987836361,0.03078126162290573,0.059335026890039444
592.JPG,5,Class 5,5,Class 5,0.8159403204917908,1,0.008868916891515255,0.008360197767615318,0.00930031668394804,0.042487822473049164,0.046253006905317307,0.8159403204917908,0.029591508209705353,0.039197951555252075
361.JPG,3,Class 3,3,Class 3,0.9335260391235352,1,0.009329492226243019,0.0044851722195744514,0.0010555197950452566,0.9335260391235352,0.016505166888237,0.0044172112829983234,0.012236738577485085,0.01844475045800209
388.JPG,0,Class 0,0,Class 0,0.5203523635864258,1,0.5203523635864258,0.06048080325126648,0.03708060085773468,0.05503220111131668,0.10762891918420792,0.03585456684231758,0.04043889418244362,0.14313168823719025
27.JPG,0,Class 0,0,Class 0,0.7602367401123047,1,0.7602367401123047,0.017096031457185745,0.009376030415296555,0.04324967786669731,0.05455766245722771,0.01955154910683632,0.03096897527575493,0.06496336311101913
1130.JPG,4,Class 4,5,Class 5,0.7780425548553467,0,0.00830027088522911,0.027232304215431213,0.0041907671838998795,0.0362391471862793,0.06803262233734131,0.7780425548553467,0.024726485833525658,0.05323581025004387
430.JPG,3,Class 3,3,Class 3,0.44929057359695435,1,0.0027334424667060375,0.08548156917095184,0.007337870541960001,0.44929057359695435,0.04158535599708557,0.0048896935768425465,0.1867332011461258,0.22194820642471313
16.JPG,0,Class 0,0,Class 0,0.7656571865081787,1,0.7656571865081787,0.014899300411343575,0.014724310487508774,0.0453922376036644,0.048888757824897766,0.013062287122011185,0.032026130706071854,0.06534978002309799
70.JPG,2,Class 2,2,Class 2,0.7084160447120667,1,0.006014180835336447,0.011603145860135555,0.7084160447120667,0.04966682940721512,0.055796243250370026,0.03556586056947708,0.03598545864224434,0.09695223718881607
741.JPG,2,Class 2,2,Class 2,0.794765830039978,1,0.009117442183196545,0.011225435882806778,0.794765830039978,0.0315895676612854,0.04912421479821205,0.016329774633049965,0.02818511612713337,0.05966256186366081
690.JPG,5,Class 5,5,Class 5,0.8566900491714478,1,0.010055731981992722,0.007378969807177782,0.0038650112692266703,0.030216684564948082,0.03497137874364853,0.8566900491714478,0.01950739696621895,0.03731481358408928
1466.JPG,7,Class 7,7,Class 7,0.967434287071228,1,0.0012034339597448707,0.0017036254284903407,0.0014672422548756003,0.006888791918754578,0.01121892873197794,0.0027687191031873226,0.0073149241507053375,0.967434287071228
442.JPG,5,Class 5,5,Class 5,0.33428794145584106,1,0.009745916351675987,0.018119828775525093,0.32925230264663696,0.06153900548815727,0.06467532366514206,0.33428794145584106,0.03341519832611084,0.1489645540714264
1384.JPG,5,Class 5,5,Class 5,0.829435408115387,1,0.008515230379998684,0.008608944714069366,0.009250259026885033,0.03162265568971634,0.0379001721739769,0.829435408115387,0.027067314833402634,0.047599997371435165
548.JPG,1,Class 1,1,Class 1,0.7822802066802979,1,0.007476514205336571,0.7822802066802979,0.007103517651557922,0.061344075947999954,0.031610503792762756,0.012744677253067493,0.03941478207707405,0.05802573263645172
1162.JPG,0,Class 0,2,Class 2,0.6013804078102112,0,0.04246809706091881,0.017628174275159836,0.6013804078102112,0.05745580047369003,0.0979422777891159,0.01892429031431675,0.06514528393745422,0.099055714905262
1023.JPG,0,Class 0,0,Class 0,0.801128089427948,1,0.801128089427948,0.014293552376329899,0.006491059437394142,0.04128659516572952,0.04812454804778099,0.01102443877607584,0.024699442088603973,0.05295223370194435
1111.JPG,5,Class 5,0,Class 0,0.7170830368995667,0,0.7170830368995667,0.018042152747511864,0.005062307696789503,0.02744174748659134,0.07463186979293823,0.04487676918506622,0.020623480901122093,0.09223862737417221
191.JPG,0,Class 0,0,Class 0,0.8008130788803101,1,0.8008130788803101,0.014470982365310192,0.008367126807570457,0.037725649774074554,0.04255155846476555,0.009949480183422565,0.02727956511080265,0.058842677623033524
1055.JPG,3,Class 3,3,Class 3,0.6867300868034363,1,0.018076807260513306,0.08226680010557175,0.008143948391079903,0.6867300868034363,0.04703791067004204,0.010507410392165184,0.04304971545934677,0.10418731719255447
88.JPG,5,Class 5,5,Class 5,0.44687268137931824,1,0.17362722754478455,0.06636231392621994,0.03534098342061043,0.050722576677799225,0.07158766686916351,0.44687268137931824,0.08023586869239807,0.07525063306093216
296.JPG,1,Class 1,1,Class 1,0.862385630607605,1,0.004329712595790625,0.862385630607605,0.002552401041612029,0.0279800184071064,0.02852894552052021,0.008142790757119656,0.02458682656288147,0.041493676602840424
842.JPG,0,Class 0,0,Class 0,0.7755507230758667,1,0.7755507230758667,0.01565035991370678,0.009354641661047935,0.03698166832327843,0.05490941181778908,0.013931125402450562,0.03259332850575447,0.06102871522307396
253.JPG,1,Class 1,1,Class 1,0.8712289333343506,1,0.007373149041086435,0.8712289333343506,0.007376644294708967,0.028761133551597595,0.027314022183418274,0.00968341063708067,0.01459424290806055,0.03366851434111595
385.JPG,1,Class 1,6,Class 6,0.9267807602882385,0,0.0051016490906476974,0.00897994264960289,0.003694729181006551,0.01637805625796318,0.021453795954585075,0.0014763977378606796,0.9267807602882385,0.016134751960635185
973.JPG,0,Class 0,0,Class 0,0.8139287829399109,1,0.8139287829399109,0.011305218562483788,0.004146209452301264,0.027629347518086433,0.041305381804704666,0.009796492755413055,0.01599779538810253,0.07589086145162582
452.JPG,6,Class 6,6,Class 6,0.6028563976287842,1,0.0031656455248594284,0.18530547618865967,0.009328588843345642,0.05838380381464958,0.03132210299372673,0.015461274422705173,0.6028563976287842,0.09417670965194702
1366.JPG,0,Class 0,0,Class 0,0.7811875343322754,1,0.7811875343322754,0.01976311020553112,0.007739936001598835,0.039835620671510696,0.045904576778411865,0.014498063363134861,0.029584459960460663,0.06148671358823776
1085.JPG,5,Class 5,5,Class 5,0.836446225643158,1,0.0057373386807739735,0.0089414669200778,0.00514397956430912,0.03605291247367859,0.038119636476039886,0.836446225643158,0.0190568920224905,0.05050152540206909
896.JPG,6,Class 6,6,Class 6,0.9162569046020508,1,0.0019032544223591685,0.013124128803610802,0.0024570669047534466,0.012054047547280788,0.02816859818994999,0.0036106109619140625,0.9162569046020508,0.02242537960410118
472.JPG,1,Class 1,1,Class 1,0.8391527533531189,1,0.00462436955422163,0.8391527533531189,0.005098370369523764,0.026429209858179092,0.06287316977977753,0.007088219281286001,0.015256790444254875,0.03947713226079941
493.JPG,6,Class 6,1,Class 1,0.5038555264472961,0,0.02106642723083496,0.5038555264472961,0.014244843274354935,0.06621121615171432,0.07476004213094711,0.0023436241317540407,0.14700494706630707,0.17051340639591217
234.JPG,2,Class 2,2,Class 2,0.7552271485328674,1,0.011486591771245003,0.01535323727875948,0.7552271485328674,0.04211997240781784,0.054896846413612366,0.015116594731807709,0.034681737422943115,0.07111787050962448
679.JPG,0,Class 0,5,Class 5,0.8418372273445129,0,0.006645731627941132,0.009403649717569351,0.006911182776093483,0.026111837476491928,0.029044032096862793,0.8418372273445129,0.022345853969454765,0.05770053714513779
699.JPG,6,Class 6,1,Class 1,0.5839999318122864,0,0.04308456927537918,0.5839999318122864,0.03999713063240051,0.07465141266584396,0.06483487784862518,0.01860526204109192,0.030072204768657684,0.14475463330745697
501.JPG,4,Class 4,4,Class 4,0.9593824744224548,1,0.0020325055811554193,0.0026612926740199327,0.0014233547262847424,0.008667298592627048,0.9593824744224548,0.005883490666747093,0.007085097953677177,0.012864409014582634
436.JPG,2,Class 2,2,Class 2,0.7541573643684387,1,0.011670919135212898,0.014047801494598389,0.7541573643684387,0.04975463077425957,0.05099227651953697,0.014277741312980652,0.03665352240204811,0.06844575703144073
249.JPG,1,Class 1,1,Class 1,0.8445408344268799,1,0.006990207824856043,0.8445408344268799,0.004590528551489115,0.027925673872232437,0.02998989075422287,0.012378432787954807,0.024541722610592842,0.049042653292417526
621.JPG,5,Class 5,2,Class 2,0.7319555878639221,0,0.015605767257511616,0.0143722053617239,0.7319555878639221,0.04743492975831032,0.06000552698969841,0.013757249340415001,0.03499665483832359,0.08187200874090195
322.JPG,1,Class 1,1,Class 1,0.8690198659896851,1,0.005450827535241842,0.8690198659896851,0.0040700919926166534,0.02423173561692238,0.03617072105407715,0.008692959323525429,0.014693129807710648,0.03767061606049538
186.JPG,5,Class 5,5,Class 5,0.7969236373901367,1,0.012448536232113838,0.014319046400487423,0.014300942420959473,0.033417537808418274,0.03965790197253227,0.7969236373901367,0.03461633622646332,0.05431602895259857
653.JPG,2,Class 2,2,Class 2,0.7763023376464844,1,0.010169574990868568,0.014793348498642445,0.7763023376464844,0.04046592488884926,0.05001908913254738,0.013204238377511501,0.031048662960529327,0.0639968141913414
129.JPG,5,Class 5,5,Class 5,0.7989037036895752,1,0.004451825749129057,0.009965494275093079,0.02981860749423504,0.037562642246484756,0.047108329832553864,0.7989037036895752,0.02122943103313446,0.05096003785729408
912.JPG,0,Class 0,0,Class 0,0.7164310812950134,1,0.7164310812950134,0.023706747218966484,0.010046886280179024,0.05158402398228645,0.05186318978667259,0.027511542662978172,0.04314379766583443,0.0757126435637474
1257.JPG,2,Class 2,6,Class 6,0.8959749937057495,0,0.0036639280151575804,0.005608483217656612,0.02645035833120346,0.010843215510249138,0.022925952449440956,0.0026052158791571856,0.8959749937057495,0.031927790492773056
39.JPG,0,Class 0,0,Class 0,0.7585340738296509,1,0.7585340738296509,0.02011820860207081,0.008622804656624794,0.03738967329263687,0.056292641907930374,0.016011735424399376,0.03330276906490326,0.06972803920507431
506.JPG,2,Class 2,2,Class 2,0.7465775012969971,1,0.01615183800458908,0.019601158797740936,0.7465775012969971,0.04545307159423828,0.05839017778635025,0.017222803086042404,0.03693435713648796,0.05966907739639282
1464.JPG,7,Class 7,7,Class 7,0.9484579563140869,1,0.006328035611659288,0.003187495516613126,0.0006660001236014068,0.020315615460276604,0.01016492024064064,0.0004843641654588282,0.010395510122179985,0.9484579563140869
1038.JPG,0,Class 0,0,Class 0,0.7847992181777954,1,0.7847992181777954,0.014277120120823383,0.009755621664226055,0.03717680275440216,0.04733862355351448,0.0166900847107172,0.030811021104454994,0.059151541441679
512.JPG,2,Class 2,2,Class 2,0.5051558613777161,1,0.009543927386403084,0.10161510854959488,0.5051558613777161,0.08077318966388702,0.11625974625349045,0.041100528091192245,0.03009207174181938,0.1154596209526062
1181.JPG,3,Class 3,3,Class 3,0.92173832654953,1,0.002940368838608265,0.0037580050993710756,0.012446114793419838,0.92173832654953,0.014312389306724072,0.003134953323751688,0.013400556519627571,0.028269248083233833
228.JPG,6,Class 6,1,Class 1,0.3792760670185089,0,0.006209611892700195,0.3792760670185089,0.05294034630060196,0.09966100007295609,0.04840381070971489,0.03711708262562752,0.25756388902664185,0.11882813274860382
170.JPG,2,Class 2,2,Class 2,0.7893536686897278,1,0.010012872517108917,0.010410950519144535,0.7893536686897278,0.03978946805000305,0.03962068259716034,0.012325596064329147,0.03330819308757782,0.06517864018678665
1033.JPG,5,Class 5,5,Class 5,0.8131334185600281,1,0.007881700061261654,0.018355682492256165,0.0033923767041414976,0.03664134070277214,0.03881019353866577,0.8131334185600281,0.021401192992925644,0.060384053736925125
883.JPG,0,Class 0,0,Class 0,0.7286419868469238,1,0.7286419868469238,0.008473427034914494,0.0073154685087502,0.05098430812358856,0.035031531006097794,0.01434197649359703,0.10250232368707657,0.05270899087190628
1065.JPG,2,Class 2,2,Class 2,0.7734711766242981,1,0.015206093899905682,0.015020305290818214,0.7734711766242981,0.03890685737133026,0.04919103533029556,0.013587974943220615,0.03211890906095505,0.06249760091304779
639.JPG,0,Class 0,0,Class 0,0.795473575592041,1,0.795473575592041,0.009799731895327568,0.005077183246612549,0.03380843251943588,0.04596762731671333,0.006942208390682936,0.021445181220769882,0.08148599416017532
981.JPG,5,Class 5,5,Class 5,0.8581966757774353,1,0.004000530578196049,0.007593882270157337,0.0049950676038861275,0.028635535389184952,0.024859588593244553,0.8581966757774353,0.021830296143889427,0.04988836124539375
144.JPG,5,Class 5,5,Class 5,0.8024522066116333,1,0.011558898724615574,0.01339628640562296,0.015357579104602337,0.03440002351999283,0.039111074060201645,0.8024522066116333,0.024234343320131302,0.059489600360393524
98.JPG,1,Class 1,1,Class 1,0.8001869916915894,1,0.010841871611773968,0.8001869916915894,0.004501757677644491,0.03770601376891136,0.03704410418868065,0.01889219880104065,0.021228089928627014,0.06959889829158783
63.JPG,1,Class 1,0,Class 0,0.7708659768104553,0,0.7708659768104553,0.015739941969513893,0.010600388050079346,0.04188743978738785,0.045623309910297394,0.015840208157896996,0.03518795967102051,0.06425473839044571
382.JPG,2,Class 2,2,Class 2,0.7809198498725891,1,0.010455099865794182,0.014636951498687267,0.7809198498725891,0.0407605804502964,0.04817594960331917,0.012768941931426525,0.03156972676515579,0.06071288511157036
1092.JPG,0,Class 0,0,Class 0,0.7800281047821045,1,0.7800281047821045,0.012960532680153847,0.009330217726528645,0.03935326635837555,0.049386218190193176,0.013971702195703983,0.03332757577300072,0.06164245307445526
652.JPG,5,Class 5,5,Class 5,0.8436406254768372,1,0.005869453307241201,0.008718441240489483,0.008927573449909687,0.025937438011169434,0.03068452514708042,0.8436406254768372,0.02101367525756359,0.05520835518836975
1285.JPG,0,Class 0,0,Class 0,0.7172523736953735,1,0.7172523736953735,0.013902668841183186,0.03252819553017616,0.05526799336075783,0.07264736294746399,0.012838893570005894,0.03233214467763901,0.06323032081127167
689.JPG,5,Class 5,5,Class 5,0.7662684917449951,1,0.009710857644677162,0.015139458701014519,0.03964824602007866,0.038136959075927734,0.036368466913700104,0.7662684917449951,0.036662667989730835,0.0580647774040699
998.JPG,2,Class 2,2,Class 2,0.7881264090538025,1,0.009720486588776112,0.013531134463846684,0.7881264090538025,0.039015643298625946,0.043057169765233994,0.0112141789868474,0.030674342066049576,0.06466063857078552
487.JPG,2,Class 2,2,Class 2,0.7645436525344849,1,0.010708432644605637,0.015498926863074303,0.7645436525344849,0.05070283263921738,0.05216941609978676,0.011899597011506557,0.029789146035909653,0.06468798220157623
515.JPG,5,Class 5,5,Class 5,0.7645392417907715,1,0.008844817988574505,0.018989451229572296,0.004531002603471279,0.05481875687837601,0.0816492959856987,0.7645392417907715,0.02138950303196907,0.04523797333240509
1095.JPG,2,Class 2,2,Class 2,0.7598842978477478,1,0.01115379948168993,0.016349833458662033,0.7598842978477478,0.045769862830638885,0.053302764892578125,0.01569819264113903,0.035419195890426636,0.06242208555340767
1200.JPG,0,Class 0,0,Class 0,0.7750155329704285,1,0.7750155329704285,0.016154173761606216,0.007588954642415047,0.03536977246403694,0.0491071492433548,0.021267542615532875,0.03233104199171066,0.06316573917865753
1444.JPG,7,Class 7,7,Class 7,0.4434492588043213,1,0.06155657395720482,0.011930557899177074,0.00718839792534709,0.034346941858530045,0.340835303068161,0.08054924011230469,0.020143678411841393,0.4434492588043213
524.JPG,2,Class 2,2,Class 2,0.7601542472839355,1,0.025867102667689323,0.008743937127292156,0.7601542472839355,0.0383337140083313,0.037744127213954926,0.008806387893855572,0.04379125311970711,0.07655919343233109
1341.JPG,5,Class 5,5,Class 5,0.782123863697052,1,0.011289726011455059,0.011808665469288826,0.016424644738435745,0.04291549324989319,0.05168730765581131,0.782123863697052,0.031314291059970856,0.05243596434593201
904.JPG,2,Class 2,2,Class 2,0.7941161394119263,1,0.013063252903521061,0.014509853906929493,0.7941161394119263,0.037027500569820404,0.050150491297245026,0.009503020904958248,0.025147201493382454,0.05648251995444298
90.JPG,1,Class 1,1,Class 1,0.8653492331504822,1,0.00597782339900732,0.8653492331504822,0.0052156210877001286,0.02615475095808506,0.03174863010644913,0.011535314843058586,0.014834262430667877,0.03918435052037239
762.JPG,1,Class 1,6,Class 6,0.39873379468917847,0,0.01520787738263607,0.13964466750621796,0.004925858229398727,0.05843954160809517,0.04855003580451012,0.005791663657873869,0.39873379468917847,0.3287065625190735
158.JPG,5,Class 5,5,Class 5,0.7980226278305054,1,0.01222187839448452,0.01178991049528122,0.011056588962674141,0.03642743080854416,0.05499798431992531,0.7980226278305054,0.02642739564180374,0.049056194722652435
776.JPG,2,Class 2,2,Class 2,0.7678347229957581,1,0.00968949869275093,0.01476200483739376,0.7678347229957581,0.04096481576561928,0.04980900138616562,0.014057416468858719,0.03172870725393295,0.07115383446216583
1376.JPG,4,Class 4,4,Class 4,0.530096709728241,1,0.005993064492940903,0.2763904929161072,0.006271038670092821,0.05478551238775253,0.530096709728241,0.0067264181561768055,0.03403693437576294,0.08569985628128052
145.JPG,5,Class 5,5,Class 5,0.845679759979248,1,0.005241673905402422,0.010006185621023178,0.009872455149888992,0.0302492156624794,0.026386858895421028,0.845679759979248,0.016517365351319313,0.05604655668139458
993.JPG,0,Class 0,0,Class 0,0.7795389294624329,1,0.7795389294624329,0.01410965621471405,0.010138695128262043,0.036497812718153,0.05179809406399727,0.011368831619620323,0.026242254301905632,0.07030566781759262
802.JPG,0,Class 0,3,Class 3,0.7536869645118713,0,0.009581528604030609,0.043547023087739944,0.002766969380900264,0.7536869645118713,0.0852857232093811,0.03954239562153816,0.016606450080871582,0.048982977867126465
800.JPG,0,Class 0,3,Class 3,0.29971644282341003,0,0.0050041163340210915,0.14809666574001312,0.1414094865322113,0.29971644282341003,0.17540709674358368,0.05558956414461136,0.08164955675601959,0.09312707930803299
520.JPG,5,Class 5,5,Class 5,0.7121332883834839,1,0.005516590550541878,0.014108833856880665,0.0295338686555624,0.019816018640995026,0.03731201961636543,0.7121332883834839,0.019131174311041832,0.16244818270206451
971.JPG,2,Class 2,2,Class 2,0.7869835495948792,1,0.0185338594019413,0.01297997310757637,0.7869835495948792,0.03546527028083801,0.04346860200166702,0.013546296395361423,0.02601507492363453,0.06300737708806992
